Event,Header,PacketLength,TriggerType,StatusFlags,FlagPileup,FlagPolarity,FlagOffset,FlagCfdValid,HeaderType,TriggerID,ModuleID,ChannelID,SyncDelay,SynceCount,PeakSum,PeakTime,Prerise,IntegratedSum,Baseline,CFDPoint0,CFDPoint1,CFDPoint2,CFDPoint3,IntTimestamp0,IntTimestamp1,IntTimestamp2,IntTimestamp3,WaveformWords,Info.max,Info.min,Info.fracTimestamp,Info.intEnergy,Info.intEnergyB,Info.mean,Info.stdDev,
4788,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15655,-29,32224,3216,6150,353,406,448,486,0,27179,10225,1171,2000,3288,1518,-67316.704460,-6.400000,141.000000,1626.781500,293.971976,
4789,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15349,-21,30719,3078,6155,-83,-49,-14,13,0,27179,10225,1171,2000,2613,1522,3529.411765,6.100000,0.500000,1597.208000,179.456362,
4790,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15420,-20,30860,3079,6174,-238,-129,-48,-5,0,27179,10225,1171,2000,2790,1529,5641.025641,-7.000000,-8.000000,1621.996000,235.576262,
4791,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15300,9,30607,3058,6136,-131,-80,-49,-23,0,27179,10225,1171,2000,3134,1516,9953.051643,-2.700000,-10.000000,1629.781000,286.239589,
4792,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15478,-5,31133,3113,6140,-29,-21,-16,-22,0,50351,61678,1172,2000,1920,1523,53076.923077,-0.300000,43.000000,1561.959500,64.308428,
4793,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15199,-1,30424,3036,6085,1,5,1,1,0,50351,61678,1172,2000,1651,1512,30000.000000,-6.400000,-6.500000,1529.316000,19.284972,
4794,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15497,12,31208,3111,6184,2,2,1,10,0,50351,61678,1172,2000,1718,1530,-14202.898551,-9.800000,19.000000,1559.776000,32.383882,
4795,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15349,-53,30814,3070,6156,-91,-95,-120,-115,0,50351,61678,1172,2000,1579,1492,-75670.103093,-11.400000,-8.000000,1538.531000,13.533146,
4796,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15556,-16,31592,3160,6150,5,26,59,74,0,50351,61678,1172,2000,1979,1521,-14722.222222,0.800000,85.000000,1557.717500,61.906669,
4797,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15330,-36,30733,3067,6155,-36,-8,11,13,0,50351,61678,1172,2000,1929,1522,-1325.301205,-6.300000,-10.500000,1561.273000,60.838191,
4798,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15605,-37,31408,3156,6174,320,304,287,252,0,50351,61678,1172,2000,1763,1532,84374.057315,15.200000,69.000000,1561.063500,46.317097,
4799,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15290,-24,30596,3048,6136,-120,-73,-41,-24,0,50351,61678,1172,2000,1888,1518,10104.166667,-11.600000,-20.000000,1552.460500,60.646850,
4800,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15322,-5,30663,3069,6140,-40,-19,-17,-20,0,1287,21825,1174,2000,2549,1524,22473.118280,2.700000,-1.000000,1587.810500,169.486284,
4801,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15188,6,30412,3043,6085,-89,-56,-39,-18,0,1287,21825,1174,2000,2195,1511,11304.347826,1.800000,0.500000,1550.694500,102.241455,
4802,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15405,-20,30855,3081,6184,-54,-35,-16,-5,0,1287,21825,1174,2000,2186,1531,7710.843373,-4.500000,-11.000000,1573.868500,98.059865,
4803,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15308,-18,30766,3078,6156,34,53,80,81,0,1287,21825,1174,2000,1591,1474,-27936.507937,1.400000,0.000000,1538.415000,14.018622,
4804,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15355,11,30788,3079,6150,-206,-129,-60,-2,0,1287,21825,1174,2000,3690,1518,6382.770436,0.200000,4.000000,1652.319500,358.288943,
4805,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15359,-2,30769,3072,6155,-195,-105,-55,-18,0,1287,21825,1174,2000,2562,1522,7366.609294,-4.900000,-5.500000,1606.187500,194.203420,
4806,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15414,-37,30848,3091,6174,-225,-132,-69,-29,0,1287,21825,1174,2000,2969,1527,8315.412186,6.200000,4.000000,1629.576000,258.096155,
4807,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15285,2,30604,3059,6136,-484,-297,-159,-66,0,1287,21825,1174,2000,4230,1515,8711.685824,-1.400000,-9.000000,1698.622500,497.665409,
4808,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15664,-39,31917,3191,6140,623,613,587,537,0,58480,63594,1174,2000,1894,1524,135164.319249,-0.700000,121.000000,1554.249500,59.934283,
4809,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15179,-16,30433,3040,6085,-17,-18,-14,-18,0,58480,63594,1174,2000,1792,1510,1113333.333333,-3.300000,-2.500000,1535.020000,40.063794,
4810,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15407,-6,30849,3078,6184,-23,-17,-15,-18,0,58480,63594,1174,2000,1733,1529,68235.294118,-6.900000,-14.000000,1552.766500,29.750748,
4811,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15421,-34,30966,3131,6156,91,69,68,74,0,58480,63594,1174,2000,1603,1494,93461.538462,34.400000,53.000000,1539.099500,13.385425,
4812,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15294,-28,30671,3067,6150,-18,28,36,33,0,58480,63594,1174,2000,2079,1521,-11511.387164,-0.100000,-8.000000,1562.908500,91.163025,
4813,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15355,9,30818,3072,6155,8,21,18,28,0,58480,63594,1174,2000,1888,1521,-25263.157895,-9.800000,-5.500000,1555.832500,62.992400,
4814,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15549,1,31380,3140,6174,-58,-25,-10,-3,0,58480,63594,1174,2000,2080,1526,5555.555556,2.000000,53.000000,1571.253500,82.025504,
4815,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15268,8,30544,3047,6136,-34,-9,-15,-9,0,58480,63594,1174,2000,1997,1516,12850.241546,-7.400000,-21.000000,1559.461500,87.276036,
4816,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15312,-5,30690,3072,6141,-7,-3,2,5,0,5620,12784,1178,2000,2230,1522,-2113.821138,3.000000,1.500000,1573.101000,120.482043,
4817,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15201,-41,30423,3040,6086,7,2,-1,-5,0,5620,12784,1178,2000,2035,1510,-2051.282051,-2.300000,-3.000000,1547.882500,87.213145,
4818,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15416,0,30866,3086,6180,-41,-38,-22,-26,0,5620,12784,1178,2000,1963,1533,31366.120219,-0.600000,-4.000000,1568.152500,71.018696,
4819,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15372,-46,30840,3096,6155,49,45,34,21,0,5620,12784,1178,2000,1591,1489,22807.017544,12.000000,18.500000,1539.060000,14.178836,
4820,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15305,-21,30643,3059,6148,-88,-54,-22,-1,0,5620,12784,1178,2000,2437,1522,6052.332196,-5.300000,-15.000000,1578.854500,137.158162,
4821,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15328,-32,30722,3071,6156,-90,-31,15,20,0,5620,12784,1178,2000,2258,1522,478.723404,-1.200000,-7.000000,1578.151500,117.040461,
4822,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15471,8,31105,3097,6170,-19,-4,3,-4,0,5620,12784,1178,2000,2152,1531,4358.974359,-13.500000,12.000000,1588.252500,118.862596,
4823,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15290,-16,30620,3060,6131,-137,-91,-51,-28,0,5620,12784,1178,2000,2606,1517,10608.537693,-2.000000,-5.500000,1593.891000,189.710037,
4824,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15339,9,30734,3070,6141,-192,-130,-74,-34,0,38313,17382,1180,2000,4704,1518,10188.679245,-3.400000,-0.500000,1710.366500,548.512603,
4825,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15199,-8,30444,3041,6086,-71,-41,-7,3,0,38313,17382,1180,2000,3297,1506,4218.750000,-3.400000,-2.000000,1610.519500,288.087965,
4826,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15471,-10,31013,3095,6180,-19,-20,-19,-21,0,38313,17382,1180,2000,3159,1531,-266666.666667,-6.300000,5.000000,1631.324500,265.009370,
4827,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15341,-36,30880,3058,6155,-7,8,19,56,0,38313,17382,1180,2000,1599,1473,-9666.666667,-30.000000,-19.500000,1539.086000,14.326221,
4828,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15318,-7,30680,3061,6148,-214,-133,-64,-18,0,38313,17382,1180,2000,2845,1522,7549.467275,-7.000000,-13.000000,1603.679000,224.211507,
4829,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15343,0,30748,3064,6156,-132,-85,-46,-16,0,38313,17382,1180,2000,2673,1524,8682.170543,-10.800000,-14.000000,1596.818000,192.326366,
4830,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15398,-40,30863,3081,6170,-218,-135,-70,-16,0,38313,17382,1180,2000,3124,1529,7570.789866,-5.300000,-4.000000,1643.438000,291.486638,
4831,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15341,12,30768,3067,6131,-62,-27,-3,11,0,38313,17382,1180,2000,2804,1516,2222.222222,-9.800000,1.500000,1590.155500,190.066963,
4832,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15327,-7,30664,3068,6141,-142,-101,-66,-47,0,38193,56695,1182,2000,2556,1522,15208.333333,1.600000,-2.500000,1592.720000,179.997349,
4833,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15179,12,30399,3035,6086,-14,3,5,-1,0,38193,56695,1182,2000,2539,1509,-487.804878,-4.900000,-8.000000,1573.688000,168.826040,
4834,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15566,7,31328,3139,6180,-78,-10,-7,-6,0,38193,56695,1182,2000,2518,1531,4353.120244,6.200000,49.000000,1612.942500,189.705095,
4835,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15350,-45,30842,3062,6155,-15,-17,-38,-27,0,38193,56695,1182,2000,1585,1490,-31695.906433,-22.200000,-15.500000,1538.550000,13.523590,
4836,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15311,-37,30663,3063,6148,-1916,-1340,-831,-433,0,38193,56695,1182,2000,5991,1513,11860.965443,-3.300000,-11.000000,1774.223500,783.338819,
4837,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15336,11,30682,3063,6156,-2553,-1759,-1122,-641,0,38193,56695,1182,2000,8638,1504,12554.003870,-5.200000,-15.000000,1970.111000,1330.440131,
4838,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15418,-39,30855,3094,6170,-2795,-1985,-1280,-678,0,38193,56695,1182,2000,8705,1510,12582.199546,8.500000,9.000000,2026.698500,1423.107652,
4839,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15266,-28,30594,3056,6131,-1730,-1181,-726,-365,0,38193,56695,1182,2000,6767,1506,11326.007326,-3.400000,-9.500000,1850.299000,953.120400,
4840,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15325,-33,30675,3065,6141,-69,-23,-5,11,0,27531,31033,1183,2000,2889,1523,2222.222222,-2.500000,-5.500000,1613.159000,238.059614,
4841,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15188,-27,30414,3036,6086,-22,-4,5,13,0,27531,31033,1183,2000,2416,1510,-2163.742690,-5.400000,-7.000000,1569.330500,151.978174,
4842,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15500,12,31136,3100,6180,5,3,-2,-2,0,27531,31033,1183,2000,2421,1531,-769.230769,-13.600000,10.000000,1599.458500,160.057831,
4843,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15311,-9,30815,3124,6155,-13,-12,-10,-5,0,27531,31033,1183,2000,1588,1485,22307.692308,42.500000,46.500000,1538.211000,14.418200,
4844,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15323,-1,30690,3067,6148,-261,-164,-79,-12,0,27531,31033,1183,2000,2778,1519,7003.205128,-2.000000,-7.000000,1602.851500,219.607091,
4845,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15452,5,31040,3094,6156,-2,-3,-3,0,0,27531,31033,1183,2000,2448,1520,18888.888889,-10.000000,16.000000,1588.856000,155.201376,
4846,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15410,-37,30880,3087,6170,-84,-39,1,10,0,27531,31033,1183,2000,2513,1529,2463.768116,-1.000000,2.000000,1599.519000,176.625207,
4847,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15267,1,30581,3060,6131,-203,-138,-85,-57,0,27531,31033,1183,2000,2727,1515,13061.778683,1.900000,-5.500000,1600.629000,209.381559,
4848,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15326,2,30709,3068,6141,-126,-69,-26,-8,0,37345,54530,1183,2000,4514,1519,6280.436608,-2.900000,-2.500000,1708.183500,521.339520,
4849,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15187,8,30397,3044,6086,-268,-247,-235,-221,0,37345,54530,1183,2000,4257,1505,102440.087146,4.300000,1.000000,1661.029000,456.066482,
4850,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15405,-33,30854,3086,6180,-58,-32,-16,2,0,37345,54530,1183,2000,4294,1529,5510.204082,0.600000,-4.000000,1711.431000,487.164885,
4851,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15313,-32,30800,3080,6155,96,99,93,75,0,37345,54530,1183,2000,1601,1482,84347.826087,0.000000,2.500000,1537.729000,14.619663,
4852,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15324,-31,30686,3065,6148,-307,-188,-90,-18,0,37345,54530,1183,2000,4036,1516,7081.174439,-3.600000,-9.000000,1671.784500,443.941223,
4853,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15399,9,30912,3078,6156,-348,-219,-102,-18,0,37345,54530,1183,2000,3719,1522,7009.936766,-13.200000,0.000000,1677.225500,411.749456,
4854,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15402,-32,30849,3083,6170,-321,-174,-69,-19,0,37345,54530,1183,2000,3571,1526,6277.612924,-1.900000,-2.000000,1682.859000,403.320710,
4855,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15292,-15,30596,3059,6131,-490,-295,-159,-69,0,37345,54530,1183,2000,4544,1513,8734.810579,-0.600000,-6.500000,1718.415000,548.524248,
4856,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15327,6,30690,3068,6140,-901,-628,-401,-209,0,63656,14279,1184,2000,7371,1512,12146.475612,-1.000000,-2.000000,1870.024500,1069.440816,
4857,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15180,-9,30407,3040,6086,-300,-211,-129,-68,0,63656,14279,1184,2000,4713,1503,11833.761782,-0.700000,-3.000000,1684.395500,542.513256,
4858,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15409,-3,30862,3084,6180,-488,-340,-206,-96,0,63656,14279,1184,2000,4760,1525,11043.256997,-2.200000,-6.000000,1724.939500,570.864817,
4859,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15339,-7,30868,3077,6155,-74,-70,-63,-65,0,63656,14279,1184,2000,1636,1451,130000.000000,-9.800000,-0.500000,1537.016500,16.820173,
4860,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15317,10,30699,3062,6147,-963,-659,-393,-198,0,63656,14279,1184,2000,5957,1516,11068.592998,-7.900000,-11.500000,1784.067500,777.747458,
4861,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15358,-36,30759,3069,6155,-690,-423,-226,-85,0,63656,14279,1184,2000,5757,1520,8462.557985,-6.900000,-8.500000,1788.158000,760.043982,
4862,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15535,-23,31231,3112,6170,-771,-454,-204,-2,0,63656,14279,1184,2000,5885,1522,5994.003389,-11.100000,27.000000,1820.654500,829.380450,
4863,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15277,3,30582,3056,6131,-1133,-771,-472,-235,0,63656,14279,1184,2000,6450,1506,11206.147678,-2.200000,-9.500000,1824.840500,902.847775,
4864,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15330,-20,30692,3064,6141,-144,-104,-73,-56,0,3350,36053,1184,2000,2846,1522,17966.101695,-5.200000,-6.500000,1606.958000,230.945163,
4865,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15178,-3,30382,3041,6086,-185,-122,-81,-48,0,3350,36053,1184,2000,3980,1505,12743.362832,2.800000,-2.000000,1641.559000,416.255124,
4866,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15408,0,30853,3079,6181,-422,-293,-179,-98,0,3350,36053,1184,2000,4218,1526,11890.730510,-6.300000,-11.500000,1683.283000,460.689650,
4867,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15282,-21,30866,3065,6150,-39,-33,-10,-14,0,3350,36053,1184,2000,1589,1489,12993.197279,-21.600000,-10.000000,1537.508000,13.912582,
4868,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15384,11,31067,3094,6151,-201,-126,-66,-19,0,3350,36053,1184,2000,2805,1519,7997.799780,-12.700000,18.500000,1595.341500,204.675795,
4869,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15327,-35,30687,3071,6153,-493,-348,-225,-126,0,3350,36053,1184,2000,2928,1516,12897.603486,2.300000,-5.500000,1624.074000,241.754579,
4870,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15400,4,30839,3081,6180,-460,-333,-230,-141,0,3350,36053,1184,2000,3137,1526,14968.553459,-2.900000,-9.000000,1645.785000,296.109692,
4871,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15273,5,30569,3051,6127,-233,-152,-95,-58,0,3350,36053,1184,2000,2869,1515,12073.310424,-5.900000,-12.500000,1611.664500,252.090672,
4872,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15322,-28,30685,3070,6141,-43,-18,5,14,0,23089,40284,1184,2000,2237,1523,274.914089,1.500000,-0.500000,1580.769000,129.866249,
4873,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15200,7,30463,3049,6086,20,17,4,7,0,23089,40284,1184,2000,2217,1511,12051.282051,2.700000,6.000000,1553.503000,110.586179,
4874,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15415,-34,30855,3089,6181,8,8,5,9,0,23089,40284,1184,2000,2182,1532,+Inf,3.500000,-1.500000,1581.318000,104.704799,
4875,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15305,10,31004,3094,6150,166,143,109,84,0,23089,40284,1184,2000,1597,1489,26547.619048,-6.400000,19.000000,1539.962500,15.339983,
4876,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15535,1,31296,3155,6151,-196,-75,-5,-20,0,23089,40284,1184,2000,2833,1521,4916.387960,25.400000,79.500000,1601.197500,222.317834,
4877,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15334,-2,30718,3069,6153,-235,-163,-91,-39,0,23089,40284,1184,2000,2587,1522,10000.000000,-2.800000,-7.500000,1588.716000,168.518098,
4878,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15408,-43,30873,3083,6180,18,15,7,4,0,23089,40284,1184,2000,2356,1530,11333.333333,-4.300000,-7.000000,1586.250000,139.514252,
4879,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15284,8,30627,3050,6127,-273,-170,-86,-36,0,23089,40284,1184,2000,2939,1516,8511.530398,-12.700000,-13.500000,1610.511500,249.085636,
4880,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15458,9,31220,3104,6141,-36,-28,-20,-15,0,44468,19795,1186,2000,1730,1524,19906.103286,-18.000000,33.500000,1549.010500,32.228410,
4881,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15223,-54,30443,3040,6086,-18,-15,-15,-19,0,44468,19795,1186,2000,1595,1511,-375555.555556,-4.300000,-3.000000,1526.421500,12.017189,
4882,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15525,-20,31173,3121,6181,34,45,63,74,0,44468,19795,1186,2000,1680,1533,-29420.289855,3.700000,30.500000,1549.843500,19.022881,
4883,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15324,-5,30834,3081,6150,-20,-9,-26,-60,0,44468,19795,1186,2000,1606,1477,-17323.600973,-2.400000,6.000000,1539.439500,13.751158,
4884,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15310,-8,30693,3064,6151,-158,-107,-72,-33,0,44468,19795,1186,2000,2191,1523,11707.317073,-5.300000,-11.500000,1569.136500,102.721341,
4885,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15352,-41,30727,3078,6153,-24,-16,-15,-1,0,44468,19795,1186,2000,1970,1524,10000.000000,5.300000,1.500000,1559.525500,69.162521,
4886,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15404,12,30844,3083,6180,-82,-59,-35,-14,0,44468,19795,1186,2000,1930,1531,10555.555556,-1.400000,-7.000000,1571.059500,68.841099,
4887,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15290,-40,30610,3069,6127,-12,-6,-1,7,0,44468,19795,1186,2000,2443,1517,-107.526882,8.000000,5.500000,1580.983500,156.624657,
4888,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15323,1,30684,3065,6141,-51,-24,-16,-8,0,33408,33470,1187,2000,2120,1521,8710.462287,-3.400000,-5.500000,1570.276500,99.734809,
4889,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15191,-25,30432,3042,6085,4,-1,14,20,0,33408,33470,1187,2000,1953,1508,-13121.693122,-1.200000,-0.500000,1549.515500,71.916353,
4890,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15566,9,31438,3129,6181,-13,-8,-10,3,0,33408,33470,1187,2000,2327,1532,6811.594203,-14.800000,38.500000,1587.110000,124.410944,
4891,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15355,10,30768,3103,6155,61,22,-24,-5,0,33408,33470,1187,2000,1589,1485,355.191257,26.200000,25.500000,1538.862000,15.069338,
4892,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15372,4,30881,3080,6149,-142,-72,-14,15,0,33408,33470,1187,2000,2230,1520,3377.441714,-8.100000,5.500000,1576.017500,119.509615,
4893,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15407,8,30946,3083,6153,-7,-5,1,8,0,33408,33470,1187,2000,2004,1522,-2352.941176,-11.600000,6.500000,1570.874500,86.313352,
4894,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15553,10,31175,3126,6181,5,25,26,49,0,33408,33470,1187,2000,2000,1526,-16491.228070,8.500000,35.500000,1565.960000,74.667526,
4895,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15289,-22,30644,3051,6131,-176,-112,-70,-16,0,33408,33470,1187,2000,2318,1513,8607.918263,-13.400000,-14.500000,1578.983000,140.915172,
4896,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15326,-14,30695,3066,6141,-105,-63,-40,-10,0,7037,40685,1189,2000,2624,1520,8463.203463,-3.500000,-4.500000,1595.229000,188.241115,
4897,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15286,-24,30792,3077,6085,63,73,85,95,0,7037,40685,1189,2000,2444,1509,-52098.765432,-2.200000,34.500000,1569.177000,160.497915,
4898,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15415,-31,30870,3083,6181,-132,-64,-24,7,0,7037,40685,1189,2000,2911,1531,4434.719183,-4.000000,-7.500000,1620.386500,237.269096,
4899,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15350,-19,30840,3069,6155,0,-10,-15,-26,0,7037,40685,1189,2000,1593,1465,-13574.297189,-15.000000,-8.500000,1538.298500,14.785006,
4900,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15478,-12,31376,3113,6149,-233,-87,-25,-19,0,7037,40685,1189,2000,4038,1520,5284.090909,-24.600000,38.500000,1667.183500,426.051050,
4901,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15323,8,30692,3059,6153,-1162,-758,-429,-180,0,7037,40685,1189,2000,5237,1515,9536.895674,-10.200000,-17.500000,1783.844500,716.572723,
4902,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15484,4,31136,3103,6181,-819,-510,-262,-82,0,7037,40685,1189,2000,5218,1523,8005.964484,-10.600000,12.500000,1787.945500,726.694331,
