Event,Header,PacketLength,TriggerType,StatusFlags,FlagPileup,FlagPolarity,FlagOffset,FlagCfdValid,HeaderType,TriggerID,ModuleID,ChannelID,SyncDelay,SynceCount,PeakSum,PeakTime,Prerise,IntegratedSum,Baseline,CFDPoint0,CFDPoint1,CFDPoint2,CFDPoint3,IntTimestamp0,IntTimestamp1,IntTimestamp2,IntTimestamp3,WaveformWords,Info.max,Info.min,Info.fracTimestamp,Info.intEnergy,Info.intEnergyB,Info.mean,Info.stdDev,
14749,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073734200,0,-9662,-28,476554,465994,6149,-65,-104,-134,-158,0,58684,8848,2333,2000,1690,1526,-28198.489752,-10560.000000,4819.000000,1550.968500,27.425144,
14750,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-14330,-28,481669,468498,6174,-37,-22,1,11,0,58688,8848,2333,2000,1725,1532,1357.285429,-13171.000000,5448.000000,1555.759500,34.713696,
14751,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073734200,0,-13556,-28,479610,467051,6127,-46,-56,-48,-21,0,58684,8848,2333,2000,1781,1520,31004.016064,-12559.000000,7526.000000,1547.045500,40.664584,
14752,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073734200,0,-1636,-28,462135,463109,6133,7,-2,-1,-1,0,1409,16953,2333,2000,1591,1526,-1159.420290,974.000000,3134.000000,1537.378500,8.795183,
14753,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-1905,-28,458244,456437,6086,-15,-5,1,4,0,1410,16953,2333,2000,1579,1511,634.920635,-1807.000000,-13.000000,1523.170000,8.278412,
14754,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-113,-23,464097,464105,6179,4,-2,5,-2,0,1410,16953,2333,2000,1572,1532,4242.424242,8.000000,680.000000,1545.049000,5.330347,
14755,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-2785,-28,463311,460601,6140,-13,-2,5,6,0,1410,16953,2333,2000,1606,1524,-2291.666667,-2710.000000,101.000000,1536.214000,8.116847,
14756,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-12760,-28,478061,466199,6144,-30,-10,15,36,0,1412,16953,2333,2000,1812,1522,-4155.455904,-11862.000000,5399.000000,1549.098500,37.074787,
14757,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-6529,-28,468306,461863,6149,-6,-2,0,13,0,1419,16953,2333,2000,1644,1522,-4745.762712,-6443.000000,688.000000,1542.153500,16.275348,
14758,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-3549,-28,467817,464730,6174,-19,-6,2,5,0,1422,16953,2333,2000,1593,1533,416.666667,-3087.000000,1680.000000,1549.985000,9.981121,
14759,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-10867,-28,476714,466912,6127,-45,-19,7,26,0,1412,16953,2333,2000,1725,1518,-1171.548117,-9802.000000,7387.000000,1543.880000,35.138534,
14760,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-12559,-28,479958,466965,6181,-26,-7,8,33,0,49291,20175,2334,2000,1768,1531,-4027.777778,-12993.000000,3390.000000,1554.968500,33.413343,
14761,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-21058,-28,486797,467160,6148,-69,-32,1,41,0,49305,20175,2334,2000,1811,1524,-624.426079,-19637.000000,6060.000000,1552.707500,48.490648,
14762,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073734200,0,-136064,-28,637682,510675,6141,-261,-160,-45,79,0,49290,20175,2334,2000,4097,1519,2349.486050,-127007.000000,50100.000000,1649.301000,366.401723,
14763,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-184009,-28,707924,541626,6148,-92,-9,85,179,0,49293,20175,2334,2000,4627,1517,-6328.555678,-166298.000000,80526.000000,1701.717000,487.954390,
14764,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-216733,-28,768666,567765,6172,-275,-38,229,503,0,49291,20175,2334,2000,5134,1525,-6018.198129,-200901.000000,104865.000000,1747.968500,612.525435,
14765,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073734200,0,-126306,-28,627512,509761,6128,-248,-158,-47,90,0,49290,20175,2334,2000,3633,1517,2044.444444,-117751.000000,50161.000000,1638.513500,343.109287,
14766,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-15989,-28,479104,463796,6139,-6,-1,3,16,0,49295,20175,2334,2000,1778,1524,-6190.476190,-15308.000000,3371.000000,1546.292000,38.082525,
14767,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-28964,-28,489769,461635,6080,-40,-14,27,58,0,49303,20175,2334,2000,2034,1506,-4875.621891,-28134.000000,5635.000000,1540.214500,68.947005,
14768,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073734200,0,-97,-28,460413,460366,6139,-14,-20,-12,-14,0,5181,26590,2334,2000,1561,1524,121666.666667,-47.000000,-59.000000,1535.301500,3.796524,
14769,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073734200,0,-74,30,456077,455950,6080,-3,-7,-2,3,0,5181,26590,2334,2000,1555,1510,3188.405797,-127.000000,-50.000000,1520.853500,4.584543,
14770,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-2111,-28,465513,463582,6181,1,-1,10,20,0,5185,26590,2334,2000,1604,1530,-10686.274510,-1931.000000,7.000000,1546.217500,9.475452,
14771,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073734200,0,-128,44,460202,461151,6148,-4,-8,-10,-5,0,5181,26590,2334,2000,1567,1524,-93333.333333,949.000000,51.000000,1535.434000,5.260955,
14772,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073734200,0,-2704,91,464120,460912,6141,-5,-2,-5,-3,0,5181,26590,2334,2000,1618,1524,80000.000000,-3208.000000,337.000000,1540.517500,12.368334,
14773,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073734200,0,-2281,37,463578,461000,6148,-11,-15,-21,-10,0,5181,26590,2334,2000,1588,1521,-320000.000000,-2578.000000,-100.000000,1539.783500,8.431526,
14774,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073734200,0,-2458,90,465587,463035,6172,-4,-13,-10,-16,0,5181,26590,2334,2000,1611,1530,-25050.505051,-2552.000000,135.000000,1548.593500,11.416315,
14775,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073734200,0,-1136,-17,460709,459026,6128,-26,-26,-13,-7,0,5181,26590,2334,2000,1613,1519,13809.523810,-1683.000000,-574.000000,1533.636000,10.775273,
14776,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,0,1073734200,0,-2780,-27,461443,459435,6139,-38,-150,-58,80,0,16121,44496,2334,2000,1690,1341,2869.955157,-2008.000000,-990.000000,1534.849500,19.656267,
14777,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,1,1073734200,0,-2995,-8,457454,456413,6080,-45,-41,37,1,0,16122,44496,2334,2000,1652,1368,370.370370,-1041.000000,413.000000,1523.288000,18.084083,
14778,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,2,1073734200,0,-892,9,462753,463280,6181,-117,-43,57,-59,0,16122,44496,2334,2000,1841,1214,6520.681265,527.000000,-295.000000,1545.701500,32.555728,
14779,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,-533,-28,460405,458993,6148,-82,-44,-5,-36,0,16121,44496,2334,2000,1881,1343,12391.713748,-1412.000000,-2107.000000,1537.483500,26.281110,
14780,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,8,1073734200,0,0,30,461927,463832,6141,25,-26,75,167,0,16121,44496,2334,2000,1666,1434,-10955.091714,1905.000000,3257.000000,1541.034000,16.383920,
14781,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,-2361,-16,462077,460216,6148,63,-323,-428,-378,0,16121,44496,2334,2000,1797,1226,-15774.976657,-1861.000000,-884.000000,1541.347500,40.231353,
14782,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,10,1073734200,0,-2766,-22,464419,462327,6172,102,-199,-347,-297,0,16121,44496,2334,2000,1829,1255,-12515.489467,-2092.000000,-573.000000,1545.015000,32.667029,
14783,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,-5007,6,462815,458953,6128,42,-92,-108,-60,0,16121,44496,2334,2000,1817,1296,-14616.977226,-3862.000000,-647.000000,1532.141000,27.322612,
14784,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,0,1073734200,0,-1986,-23,460499,457199,6130,-359,-299,-117,-55,0,29382,44540,2334,2000,1734,1263,9311.395491,-3300.000000,-2551.000000,1533.318500,24.095893,
14785,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,1,1073734200,0,-1868,-27,456153,456473,6086,-54,-117,-120,-17,0,29382,44540,2334,2000,1699,1322,44197.530864,320.000000,23.000000,1523.936500,24.082597,
14786,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,2,1073734200,0,0,0,463784,464904,6181,57,-27,-227,-438,0,29382,44540,2334,2000,1966,1231,-9614.243323,1120.000000,1329.000000,1547.799000,43.005332,
14787,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,0,0,460210,460069,6139,-136,-247,-239,-188,0,29382,44540,2334,2000,1934,1329,-94549.549550,-141.000000,-356.000000,1535.257000,30.968322,
14788,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,8,1073734200,0,-957,-14,461550,458314,6144,-141,-128,-79,-78,0,29382,44540,2334,2000,1708,1394,26498.599440,-3236.000000,-2486.000000,1536.598000,20.507252,
14789,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,-713,-26,460698,459362,6152,-145,-169,-323,-395,0,29382,44540,2334,2000,1903,1046,-22359.882006,-1336.000000,-2038.000000,1538.313500,44.408087,
14790,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,10,1073734200,0,-1267,-26,462779,461843,6173,-56,-66,-256,-361,0,29382,44540,2334,2000,1960,1147,-14479.638009,-936.000000,-1132.000000,1544.129000,37.605403,
14791,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,-1635,-28,458934,458518,6126,-215,-214,-318,-339,0,29382,44540,2334,2000,1899,1159,-41358.543417,-416.000000,-932.000000,1530.921000,36.240389,
14792,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,0,1073734200,0,-1348,-24,460527,458267,6130,-251,-116,5,65,0,2833,44587,2334,2000,1744,1286,1297.162457,-2260.000000,-1483.000000,1535.745000,25.270358,
14793,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,1,1073734200,0,-1752,-28,456311,456357,6085,-123,-27,5,4,0,2833,44587,2334,2000,1760,1284,2356.739306,46.000000,-18.000000,1520.683000,23.714099,
14794,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,2,1073734200,0,-1684,-28,464983,467321,6181,-361,-528,-455,-309,0,2832,44587,2334,2000,2011,1175,116972.343523,2338.000000,3746.000000,1548.295000,48.337180,
14795,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,-295,-28,461213,459396,6139,-305,-255,-110,59,0,2832,44587,2334,2000,1932,1202,4898.949070,-1817.000000,-1029.000000,1537.145500,36.151796,
14796,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,8,1073734200,0,-707,-7,463740,458025,6145,-111,-29,30,79,0,2832,44587,2334,2000,1720,1370,-2511.923688,-5715.000000,-2850.000000,1538.071000,24.296522,
14797,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,-746,-27,461445,460492,6152,-523,-237,43,97,0,2832,44587,2334,2000,2027,1105,1495.327103,-953.000000,-908.000000,1537.506000,46.522951,
14798,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,10,1073734200,0,-861,-27,463257,462563,6173,-459,-282,56,153,0,2832,44587,2334,2000,1943,1188,745.170193,-694.000000,-412.000000,1547.464000,39.841281,
14799,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,-1607,-28,459030,458635,6126,-437,-214,52,146,0,2832,44587,2334,2000,1883,1249,413.564930,-395.000000,-815.000000,1531.100500,36.655182,
14800,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,0,1073734200,0,-1576,-23,460395,458039,6139,-403,-396,-222,-94,0,51521,44633,2334,2000,1765,1264,13545.261883,-2356.000000,-2386.000000,1535.363500,25.120218,
14801,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,1,1073734200,0,-2317,-27,456241,455629,6083,-79,-128,-113,-3,0,51521,44633,2334,2000,1764,1315,18820.301783,-612.000000,-596.000000,1521.207000,22.784998,
14802,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,2,1073734200,0,-2413,-28,463064,462592,6177,-340,-67,48,65,0,51523,44633,2334,2000,1923,1178,350.877193,-472.000000,-683.000000,1545.083500,45.260750,
14803,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,0,0,460108,458816,6150,-110,-186,-252,-300,0,51521,44633,2334,2000,1972,1244,-25555.555556,-1292.000000,-2434.000000,1537.084000,34.288583,
14804,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,8,1073734200,0,-916,-7,460978,457904,6140,-112,-99,-112,-100,0,51521,44633,2334,2000,1699,1376,303188.405797,-3074.000000,-2596.000000,1534.779500,21.063496,
14805,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,-867,-26,460776,459429,6152,-144,-209,-462,-469,0,51521,44633,2334,2000,1961,1054,-20760.043431,-1347.000000,-1971.000000,1537.928000,48.008810,
14806,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,10,1073734200,0,-1770,-26,464200,462813,6172,-24,-63,-330,-441,0,51521,44633,2334,2000,2025,1083,-12753.623188,-1387.000000,-87.000000,1545.570000,41.363234,
14807,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,-2778,-28,460108,458639,6128,-124,-141,-366,-415,0,51521,44633,2334,2000,1868,1124,-19210.686096,-1469.000000,-961.000000,1530.041000,37.747097,
14808,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,0,1073734200,0,-1207,-28,460128,458257,6139,-202,-440,-420,-230,0,52588,44680,2334,2000,1783,1315,-339791.666667,-1871.000000,-2168.000000,1535.506000,25.433403,
14809,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,1,1073734200,0,-2679,-27,456257,456081,6083,-95,-98,-157,-142,0,52588,44680,2334,2000,1768,1309,-44333.333333,-176.000000,-144.000000,1524.247500,23.269621,
14810,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,2,1073734200,0,-2980,-23,463441,462405,6177,-450,-157,48,84,0,52589,44680,2334,2000,1928,1172,1047.777163,-1036.000000,-870.000000,1544.754000,46.572980,
14811,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,0,3,460676,460494,6150,57,-45,-143,-230,0,52588,44680,2334,2000,1921,1240,-9607.229753,-182.000000,-756.000000,1536.873500,32.475968,
14812,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,8,1073734200,0,0,3,459798,458948,6140,6,-79,-32,-40,0,52588,44680,2334,2000,1714,1356,-29890.109890,-850.000000,-1552.000000,1535.781500,20.250130,
14813,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,-1036,-22,460669,459179,6152,-124,-240,-235,-477,0,52588,44680,2334,2000,1967,1065,-20347.881088,-1490.000000,-2221.000000,1538.711500,48.826297,
14814,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,10,1073734200,0,-1777,-7,463887,462298,6172,-96,-126,-121,-359,0,52588,44680,2334,2000,1986,1093,-18256.802721,-1589.000000,-602.000000,1543.896500,42.081514,
14815,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,0,3,459084,460118,6128,-106,-188,-173,-418,0,52588,44680,2334,2000,1888,1125,-19348.534202,1034.000000,518.000000,1533.631000,39.894333,
14816,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,0,1073734200,0,-2227,-24,460217,459479,6138,-64,-4,46,61,0,64855,44773,2334,2000,1733,1313,-4862.745098,-738.000000,-871.000000,1534.843000,23.303956,
14817,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,1,1073734200,0,-776,16,456128,458744,6083,-28,-15,8,-60,0,64854,44773,2334,2000,1731,1304,-25022.831050,2616.000000,2519.000000,1521.926000,22.390009,
14818,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,2,1073734200,0,-221,12,462723,465277,6177,-330,-614,-625,-404,0,64854,44773,2334,2000,1938,1231,-144463.519313,2554.000000,2002.000000,1544.494000,42.672415,
14819,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,3,1073734200,0,-1509,-28,463011,459172,6151,-151,-38,47,120,0,64862,44773,2334,2000,1909,1186,-2925.018560,-3839.000000,-2153.000000,1540.361000,34.924772,
14820,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,8,1073734200,0,-3062,-28,462106,460191,6141,-30,-25,30,81,0,64861,44773,2334,2000,1725,1365,-5738.831615,-1915.000000,-384.000000,1539.792500,22.786212,
14821,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,9,1073734200,0,-1724,-6,460751,460785,6152,-322,-235,10,172,0,64857,44773,2334,2000,1865,1133,285.659139,34.000000,-615.000000,1537.010000,39.660016,
14822,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,10,1073734200,0,-1669,2,462890,462377,6172,-221,-42,118,81,0,64856,44773,2334,2000,1835,1220,-2332.707942,-513.000000,-523.000000,1543.549000,34.635337,
14823,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,-4184,10,462907,459624,6128,-158,-135,-101,-44,0,64854,44773,2334,2000,1915,1248,16081.560284,-3283.000000,24.000000,1535.134500,37.842600,
14824,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,1,1073734200,0,-3320,7,458155,458222,6081,-48,-80,-81,-62,0,9258,46825,2334,2000,1682,1337,-108372.093023,67.000000,2147.000000,1522.535000,21.654486,
14825,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,2,1073734200,0,-3062,18,465016,464345,6176,-634,-644,-341,25,0,9258,46825,2334,2000,1911,1210,8318.713450,-671.000000,1145.000000,1546.622000,37.141676,
14826,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,-1352,-28,460199,458795,6142,-162,-201,-177,-130,0,9258,46825,2334,2000,1934,1318,89722.222222,-1404.000000,-1855.000000,1537.236500,30.339835,
14827,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,8,1073734200,0,0,33,460058,462939,6143,-88,-45,1,11,0,9259,46825,2334,2000,1712,1413,2546.161322,2881.000000,2214.000000,1535.875500,21.577627,
14828,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,0,33,460893,466826,6147,-118,-358,-442,-327,0,9258,46825,2334,2000,1873,1119,-32517.580872,5933.000000,5801.000000,1543.609000,43.378729,
14829,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,10,1073734200,0,-1256,-11,464052,464425,6175,-152,-312,-399,-352,0,9258,46825,2334,2000,1927,1212,-32809.315866,373.000000,1300.000000,1546.566500,33.176537,
14830,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,0,33,462530,467457,6128,-191,-108,-44,-45,0,9258,46825,2334,2000,1869,1202,9548.472776,4927.000000,7857.000000,1538.200500,36.388890,
14831,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,0,1073734200,0,-590,31,460206,461230,6135,-148,-38,77,120,0,9261,46825,2334,2000,1714,1280,-3532.825535,1024.000000,1105.000000,1537.598500,23.890841,
14832,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,0,1073734200,0,-2045,-24,460361,457293,6144,-82,-34,85,35,0,50290,46871,2334,2000,1749,1238,-3475.177305,-3068.000000,-3507.000000,1534.820500,24.822173,
14833,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,1,1073734200,0,-1230,-28,456828,457535,6075,22,-38,-73,-55,0,50289,46871,2334,2000,1718,1308,-12355.889724,707.000000,1910.000000,1522.064000,23.792644,
14834,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,2,1073734200,0,-1579,-28,462826,463769,6174,-429,-393,-242,-107,0,50289,46871,2334,2000,1982,1171,14139.062966,943.000000,719.000000,1547.204000,43.089644,
14835,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,-3593,-28,466099,459599,6142,-134,-72,59,82,0,50289,46871,2334,2000,2007,1267,-1942.661532,-6500.000000,-1051.000000,1541.662500,35.140541,
14836,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,8,1073734200,0,0,3,459943,458214,6145,-83,-96,16,66,0,50290,46871,2334,2000,1724,1389,-441.264162,-1729.000000,-2661.000000,1536.175000,22.089214,
14837,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,-637,-26,460742,459388,6146,-432,-119,36,7,0,50289,46871,2334,2000,1900,1043,2418.478261,-1354.000000,-1562.000000,1536.561000,44.330422,
14838,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,10,1073734200,0,-2147,-27,463985,462169,6176,-346,-136,116,93,0,50289,46871,2334,2000,1999,1144,-433.397068,-1816.000000,-1031.000000,1545.380500,38.443305,
14839,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,0,3,461868,464206,6130,-298,-52,117,51,0,50289,46871,2334,2000,1929,1147,-838.815789,2338.000000,4456.000000,1538.201500,38.974234,
14840,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,0,1073734200,0,-2237,-24,460350,457263,6144,-114,-57,71,90,0,18806,46918,2334,2000,1732,1234,-3108.108108,-3087.000000,-3537.000000,1535.725500,26.021686,
14841,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,1,1073734200,0,-2926,-28,457549,456305,6075,-86,-99,26,7,0,18807,46918,2334,2000,1730,1283,2937.293729,-1244.000000,680.000000,1521.553000,24.432339,
14842,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,2,1073734200,0,-2031,-13,464697,466924,6174,-242,-443,-478,-376,0,18806,46918,2334,2000,2031,1144,-62028.985507,2227.000000,3874.000000,1550.901500,46.843236,
14843,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,0,1,460539,459234,6142,-256,-202,-156,-2,0,18806,46918,2334,2000,2051,1240,9372.937294,-1305.000000,-1416.000000,1535.807000,35.660184,
14844,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,8,1073734200,0,-1342,-22,464419,458352,6145,-113,-118,-32,35,0,18806,46918,2334,2000,1738,1367,3836.477987,-6067.000000,-2523.000000,1542.530500,27.405384,
14845,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,-32,-27,462132,460561,6146,-310,-452,-145,71,0,18806,46918,2334,2000,1907,1047,6275.862069,-1571.000000,-389.000000,1536.998500,45.984612,
14846,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,10,1073734200,0,-1263,-27,462626,461681,6176,-177,-354,-157,151,0,18806,46918,2334,2000,1954,1184,4244.990121,-945.000000,-1519.000000,1543.478500,39.374504,
14847,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,0,1,459050,459688,6130,-291,-343,-104,124,0,18806,46918,2334,2000,1962,1155,3562.443845,638.000000,-62.000000,1532.084500,38.347886,
14848,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,1,1073734200,0,-2419,6,456464,457047,6076,-155,-167,-154,-190,0,39651,46964,2334,2000,1720,1281,-123985.507246,583.000000,1347.000000,1521.095500,22.351362,
14849,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,2,1073734200,0,-697,26,463311,465950,6174,-801,-626,-226,135,0,39651,46964,2334,2000,1956,1193,4553.200333,2639.000000,2900.000000,1546.397000,42.908524,
14850,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,0,33,461713,461239,6141,-93,-86,-107,-81,0,39651,46964,2334,2000,1895,1270,404444.444444,-474.000000,664.000000,1537.384500,32.038175,
14851,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,8,1073734200,0,-2632,-28,464615,459118,6145,-56,-8,22,58,0,39651,46964,2334,2000,1713,1376,-4050.179211,-5497.000000,-1757.000000,1540.383500,24.977518,
14852,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,-2679,-28,461814,460755,6147,-378,-576,-559,-317,0,39651,46964,2334,2000,1962,1204,149166.666667,-1059.000000,-270.000000,1538.272500,39.609686,
14853,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,10,1073734200,0,-2186,28,463861,462794,6176,-259,-440,-452,-260,0,39651,46964,2334,2000,1846,1191,-1571111.111111,-1067.000000,-406.000000,1543.791000,34.748400,
14854,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,11,1073734200,0,-2208,8,459441,459417,6130,-261,-208,-162,-56,0,39651,46964,2334,2000,1778,1268,13988.905698,-24.000000,-333.000000,1533.395500,32.648416,
14855,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,0,1073734200,0,-1726,-27,461775,460662,6144,-160,-72,10,84,0,39653,46964,2334,2000,1729,1375,-507.780508,-1113.000000,-138.000000,1538.519500,24.932341,
14856,0XAAAAAAAA,1012,1,9,1,0,0,1,0,0,0,0,1073734200,0,0,31,460891,463322,6144,-117,-17,69,93,0,40844,47010,2334,2000,1787,1352,-3985.102421,2431.000000,2522.000000,1541.287000,27.432729,
14857,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,1,1073734200,0,-2915,4,456394,456582,6076,-135,-164,-114,-138,0,40843,47010,2334,2000,1827,1254,220650.406504,188.000000,882.000000,1522.659000,24.093852,
14858,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,2,1073734200,0,-835,0,463928,467185,6174,-789,-847,-561,-134,0,40843,47010,2334,2000,1937,1076,13925.662668,3257.000000,4135.000000,1550.252500,47.355050,
14859,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,3,1073734200,0,-5374,-28,464633,459377,6142,-180,-190,-132,-56,0,40843,47010,2334,2000,2061,1180,18294.573643,-5256.000000,-1273.000000,1540.458000,36.299067,
14860,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,8,1073734200,0,-2339,-28,460949,458537,6145,-100,-67,-30,10,0,40843,47010,2334,2000,1716,1306,5158.946412,-2412.000000,-2338.000000,1534.540500,21.167106,
14861,0XAAAAAAAA,1012,1,1,1,0,0,0,0,0,0,9,1073734200,0,-3073,-28,461678,460553,6146,-191,-493,-606,-424,0,40843,47010,2334,2000,2065,1040,-38513.957307,-1125.000000,-397.000000,1538.005000,44.413050,
