Event,Header,PacketLength,TriggerType,StatusFlags,FlagPileup,FlagPolarity,FlagOffset,FlagCfdValid,HeaderType,TriggerID,ModuleID,ChannelID,SyncDelay,SynceCount,PeakSum,PeakTime,Prerise,IntegratedSum,Baseline,CFDPoint0,CFDPoint1,CFDPoint2,CFDPoint3,IntTimestamp0,IntTimestamp1,IntTimestamp2,IntTimestamp3,WaveformWords,Info.max,Info.min,Info.fracTimestamp,Info.intEnergy,Info.intEnergyB,Info.mean,Info.stdDev,
7871,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15271,-58,30581,3056,6125,-12,-8,2,13,0,37620,21236,3135,2000,1561,1518,-2352.941176,-2.100000,-6.500000,1531.901000,5.586430,
7872,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15387,-17,30896,3083,6137,-928,-616,-348,-145,0,42386,44665,3135,2000,12124,1504,9639.536365,-6.600000,14.500000,2054.439000,1678.299839,
7873,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15189,-29,30412,3036,6086,-350,-209,-115,-39,0,42386,44665,3135,2000,5359,1504,8237.585200,-5.200000,-7.000000,1683.477500,577.864356,
7874,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15408,-18,30858,3079,6184,-429,-271,-149,-55,0,42386,44665,3135,2000,4937,1529,8778.135048,-6.800000,-13.000000,1730.867000,586.015672,
7875,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15272,8,30753,3101,6146,-33,-10,-13,14,0,42386,44665,3135,2000,1609,1467,1739.130435,25.700000,28.000000,1536.960000,15.200046,
7876,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15361,12,30833,3077,6144,-13,7,9,4,0,42386,44665,3135,2000,2715,1522,-5534.591195,-6.300000,5.000000,1594.317000,181.297219,
7877,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15487,9,31320,3112,6160,-29,3,-1,4,0,42386,44665,3135,2000,2444,1522,701.754386,-20.000000,32.000000,1604.517500,157.402245,
7878,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15422,-41,30863,3081,6180,-126,-62,-19,-1,0,42386,44665,3135,2000,2897,1531,4960.127592,-5.300000,-9.000000,1617.534000,218.775613,
7879,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15309,-23,30691,3063,6128,-13,8,12,5,0,42386,44665,3135,2000,2844,1518,-6781.609195,-6.100000,-1.000000,1604.435000,204.666088,
7880,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15329,-8,30691,3074,6137,-27,-22,-10,-3,0,20479,47738,3135,2000,2900,1523,8968.253968,4.900000,5.500000,1603.714000,211.270758,
7881,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15189,7,30409,3041,6086,-6,-3,6,-3,0,20479,47738,3135,2000,2817,1510,2222.222222,0.100000,-2.000000,1589.258000,202.313570,
7882,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15422,-32,30869,3085,6184,-1,-2,-2,-4,0,20479,47738,3135,2000,2853,1532,-20000.000000,-1.900000,-7.000000,1617.498500,208.026251,
7883,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15247,-44,30868,3079,6146,77,96,85,61,0,20479,47738,3135,2000,1586,1488,86779.661017,-7.800000,6.000000,1539.940500,13.627141,
7884,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15344,-6,30731,3073,6144,-823,-504,-261,-100,0,20479,47738,3135,2000,5916,1517,8330.569375,-0.100000,1.000000,1740.791000,675.319743,
7885,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15356,1,30747,3069,6160,-204,-104,-45,2,0,20479,47738,3135,2000,4142,1521,5307.730182,-5.700000,-11.000000,1677.371000,437.666497,
7886,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15512,-8,31096,3115,6180,-130,-24,-23,-16,0,20479,47738,3135,2000,3742,1526,6044.703596,5.400000,25.000000,1682.620000,387.344530,
7887,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15406,-14,30888,3110,6128,-403,-180,-30,-19,0,20479,47738,3135,2000,6246,1514,4756.784434,21.200000,46.000000,1798.906000,785.764992,
7888,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15342,-3,30700,3063,6137,-96,-66,-29,-2,0,3790,49151,3135,2000,2430,1524,6750.261233,-7.000000,-5.500000,1583.104500,141.417950,
7889,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15183,-1,30422,3041,6086,-26,-12,4,-1,0,3790,49151,3135,2000,2183,1508,3076.923077,-1.200000,-2.000000,1559.075500,108.116700,
7890,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15408,12,30858,3083,6184,-4,-2,-3,-7,0,3790,49151,3135,2000,2311,1529,-30000.000000,-2.800000,-9.000000,1580.299500,118.553164,
7891,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15302,-58,30796,3034,6146,18,7,10,14,0,3790,49151,3135,2000,1590,1488,87407.407407,-45.600000,-39.000000,1537.018000,13.901463,
7892,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15419,-27,30968,3108,6144,103,115,125,133,0,3790,49151,3135,2000,1784,1522,-82666.666667,11.200000,36.000000,1548.401500,35.129593,
7893,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15336,-25,30732,3073,6160,-35,-2,10,15,0,3790,49151,3135,2000,1680,1524,-2098.765432,-0.200000,-7.000000,1551.602000,27.916816,
7894,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15410,-17,30883,3088,6180,-53,-35,-25,-5,0,3790,49151,3135,2000,1696,1533,9437.229437,-0.300000,-2.000000,1555.247000,23.033714,
7895,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15265,-6,30585,3059,6128,-16,-4,-9,-9,0,3790,49151,3135,2000,1763,1519,36250.000000,0.500000,-5.000000,1541.924000,34.102862,
7896,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15317,-40,30696,3064,6146,15,22,19,20,0,57829,63247,3135,2000,3698,1520,-108888.888889,-5.600000,-9.000000,1638.819500,345.455902,
7897,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15188,-4,30377,3034,6084,-73,-35,-11,-11,0,57829,63247,3135,2000,4211,1507,6984.126984,-3.700000,-8.000000,1635.694000,403.267057,
7898,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15420,-7,30848,3078,6182,-48,-25,-16,-12,0,57829,63247,3135,2000,4230,1529,11054.131054,-6.800000,-13.000000,1670.073000,421.095907,
7899,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15365,-21,30731,3067,6148,-13,-37,-59,-48,0,57829,63247,3135,2000,1592,1493,-23937.007874,-6.100000,-7.000000,1537.404500,13.806407,
7900,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15343,-6,30782,3073,6149,-1524,-924,-485,-177,0,57829,63247,3135,2000,10848,1504,8236.607143,-5.200000,-1.500000,1972.375000,1473.056850,
7901,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15335,-31,30706,3065,6160,-1726,-1030,-511,-190,0,57829,63247,3135,2000,13841,1503,7904.557571,-5.600000,-15.000000,2176.439500,2007.442231,
7902,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15422,-40,30852,3086,6188,-1745,-1024,-506,-181,0,57829,63247,3135,2000,12053,1507,7722.328855,0.800000,-8.000000,2159.574500,1875.115676,
7903,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15275,-15,30587,3057,6131,-1561,-926,-449,-130,0,57829,63247,3135,2000,12109,1495,7379.454927,-1.700000,-8.500000,2105.677500,1845.507711,
7904,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15329,8,30708,3065,6146,-489,-352,-241,-139,0,25073,12505,3136,2000,3413,1519,14194.659776,-5.800000,-8.000000,1636.772000,324.592511,
7905,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15206,-14,30411,3039,6084,-1456,-1080,-770,-519,0,25073,12505,3136,2000,6825,1498,17092.812133,-2.100000,-3.000000,1755.634000,835.364972,
7906,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15466,12,31011,3094,6182,-758,-549,-370,-229,0,25073,12505,3136,2000,5791,1525,14654.586636,-7.100000,3.000000,1747.116500,672.021005,
7907,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15265,-51,30729,3058,6148,-126,-130,-127,-125,0,25073,12505,3136,2000,1604,1477,1407777.777778,-14.900000,-16.000000,1536.096000,15.252042,
7908,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15303,5,30659,3067,6149,-315,-233,-171,-131,0,25073,12505,3136,2000,2737,1522,19739.413681,1.100000,-7.500000,1584.642000,185.611939,
7909,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15352,-32,30726,3065,6160,-680,-528,-388,-260,0,25073,12505,3136,2000,3174,1521,18761.904762,-7.600000,-15.000000,1631.290000,298.755303,
7910,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15439,-12,30899,3087,6188,-607,-447,-328,-230,0,25073,12505,3136,2000,3182,1528,18160.000000,-2.900000,-7.000000,1631.527000,284.684807,
7911,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15382,-18,30992,3096,6131,-547,-352,-179,-35,0,25073,12505,3136,2000,3184,1516,7520.967427,-3.200000,30.500000,1619.864000,276.199266,
7912,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15324,-4,30668,3071,6141,-2,-1,-10,-13,0,15973,15956,3136,2000,3396,1523,-13650.793651,4.200000,0.500000,1627.058000,281.657630,
7913,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15209,8,30483,3045,6087,-49,-22,-7,-5,0,15973,15956,3136,2000,2528,1508,6077.097506,-3.300000,1.500000,1574.580500,157.535912,
7914,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15414,-38,30855,3084,6181,-7,-11,-6,-3,0,15973,15956,3136,2000,2274,1527,23137.254902,-1.500000,-6.500000,1590.176500,123.370865,
7915,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15339,5,30895,3078,6155,-33,-51,-55,-61,0,15973,15956,3136,2000,1596,1498,-41212.121212,-11.500000,0.500000,1539.101000,14.463119,
7916,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15337,-27,30677,3060,6145,-27,-1,8,10,0,15973,15956,3136,2000,2488,1519,-1944.444444,-7.700000,-12.500000,1583.418500,165.185669,
7917,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15636,8,31704,3175,6155,-44,-27,-14,-6,0,15973,15956,3136,2000,2436,1523,8608.923885,4.600000,97.500000,1581.534500,143.259638,
7918,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15707,2,31543,3176,6179,-5,1,15,17,0,15973,15956,3136,2000,2259,1529,-9166.666667,21.700000,86.500000,1585.057500,124.896650,
7919,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15271,-42,30600,3057,6124,-63,-24,9,7,0,15973,15956,3136,2000,2885,1518,1536.351166,-3.000000,-5.000000,1600.522000,224.198614,
7920,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15309,-31,30658,3061,6141,-192,-144,-127,-100,0,22285,16714,3136,2000,1838,1523,28691.695108,-4.800000,-9.500000,1554.581000,55.120046,
7921,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15192,-14,30424,3046,6088,-406,-395,-381,-362,0,22285,16714,3136,2000,1742,1510,172922.374429,3.600000,2.000000,1529.846500,28.176691,
7922,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15406,-23,30849,3085,6180,-28,-25,-9,-5,0,22285,16714,3136,2000,1820,1530,9803.921569,0.100000,-5.000000,1553.837000,40.485632,
7923,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15364,3,30851,3072,6155,-11,-34,-22,-13,0,22285,16714,3136,2000,1599,1488,218888.888889,-13.100000,-5.500000,1539.326000,14.237476,
7924,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15305,-20,30692,3062,6145,-96,-74,-55,-41,0,22285,16714,3136,2000,1734,1521,20760.869565,-7.200000,-10.500000,1543.550000,28.025925,
7925,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15330,-32,30718,3076,6155,12,8,6,13,0,22285,16714,3136,2000,1629,1524,-653333.333333,4.200000,-1.500000,1539.842500,11.275580,
7926,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15398,11,30857,3081,6178,-167,-166,-154,-157,0,22285,16714,3136,2000,1677,1532,252222.222222,-4.700000,-8.000000,1550.686000,19.177289,
7927,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15267,-17,30578,3056,6124,-202,-178,-146,-117,0,22285,16714,3136,2000,1685,1518,34006.968641,-1.800000,-6.000000,1535.388000,22.119956,
7928,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15342,-39,30697,3070,6143,-1169,-713,-352,-111,0,35441,34586,3136,2000,10734,1505,7722.772277,0.300000,-1.500000,2015.621500,1559.481601,
7929,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15197,-6,30403,3032,6092,-1172,-713,-387,-166,0,35441,34586,3136,2000,16383,1473,8817.783094,-8.300000,-14.000000,2312.690000,2665.215057,
7930,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15421,-17,30864,3094,6185,-2060,-1279,-690,-269,0,35441,34586,3136,2000,16383,1495,8681.650453,7.600000,1.500000,2383.676500,2716.333935,
7931,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15228,-40,30888,3107,6148,220,177,120,127,0,35441,34586,3136,2000,1634,1444,28611.111111,18.200000,33.000000,1538.103000,15.361328,
7932,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15324,7,30679,3067,6145,-1185,-720,-405,-192,0,35441,34586,3136,2000,12328,1505,9326.047359,-0.900000,-5.500000,2011.492500,1702.022223,
7933,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15322,-30,30729,3067,6153,-1050,-581,-241,-38,0,35441,34586,3136,2000,13918,1499,6095.971564,-5.900000,-9.500000,2211.124500,2112.729180,
7934,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15404,-10,30851,3077,6173,-1134,-711,-381,-159,0,35441,34586,3136,2000,11587,1511,8878.648233,-8.100000,-9.500000,2147.637000,1840.134291,
7935,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15291,6,30647,3056,6131,-963,-581,-280,-87,0,35441,34586,3136,2000,12979,1497,7540.685103,-8.700000,-9.500000,2160.193500,1963.108060,
7936,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15428,-33,30950,3105,6143,-414,-292,-177,-98,0,48066,46644,3136,2000,2408,1522,12047.663844,10.000000,33.500000,1579.875000,139.294682,
7937,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15185,-30,30409,3035,6092,-796,-649,-519,-414,0,48066,46644,3136,2000,2918,1509,27727.272727,-5.900000,-11.000000,1576.395000,209.463309,
7938,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15444,11,30993,3098,6185,-855,-663,-506,-373,0,48066,46644,3136,2000,2862,1528,21588.687877,-1.300000,5.500000,1612.008000,217.568097,
7939,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15362,-25,30886,3094,6148,28,15,12,-5,0,48066,46644,3136,2000,1608,1487,4836.601307,5.400000,20.000000,1539.645000,13.544260,
7940,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15301,-31,30670,3058,6145,-1740,-1459,-1198,-970,0,48066,46644,3136,2000,3271,1518,31458.576429,-9.000000,-14.500000,1611.299000,250.053729,
7941,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15495,12,31247,3110,6153,-5968,-5032,-4179,-3397,0,48066,46644,3136,2000,7389,1513,32809.557164,-14.700000,33.500000,1838.497500,965.941966,
7942,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15401,1,30851,3080,6173,-7264,-6122,-5101,-4147,0,48066,46644,3136,2000,6908,1518,33037.022754,-5.100000,-6.500000,1862.206000,986.393905,
7943,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15427,2,31176,3111,6131,-1987,-1581,-1231,-943,0,48066,46644,3136,2000,4109,1508,24150.871147,-6.600000,45.500000,1673.117500,438.690754,
7944,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15608,-27,31545,3179,6143,251,288,331,369,0,48559,55595,3136,2000,1673,1524,-55348.446683,24.500000,107.500000,1542.299500,23.190856,
7945,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15196,6,30385,3042,6091,-9,-8,-6,-2,0,48559,55595,3136,2000,1696,1510,14782.608696,3.500000,-3.500000,1526.980500,26.061219,
7946,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15398,-41,30836,3076,6185,11,15,17,17,0,48559,55595,3136,2000,1757,1531,-53333.333333,-7.600000,-16.500000,1553.066000,31.469710,
7947,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15341,-58,30848,3082,6148,-37,-48,-61,-71,0,48559,55595,3136,2000,1584,1494,-34782.608696,-2.800000,8.000000,1536.989500,13.076597,
7948,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15437,-28,30996,3116,6145,215,224,235,231,0,48559,55595,3136,2000,1646,1523,-258983.050847,16.400000,43.500000,1537.157500,13.071063,
7949,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15476,1,31072,3115,6153,7,17,16,20,0,48559,55595,3136,2000,1573,1524,-29649.122807,7.800000,38.500000,1538.885500,6.429416,
7950,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15386,0,30820,3081,6173,-12,-6,-13,-12,0,48559,55595,3136,2000,1597,1530,-105714.285714,-1.000000,-5.500000,1544.536500,8.978289,
7951,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15275,-29,30577,3053,6131,-212,-186,-164,-144,0,48559,55595,3136,2000,1602,1518,48731.563422,-4.700000,-12.500000,1532.371500,10.772395,
7952,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15316,10,30654,3065,6138,-86,-48,-23,-1,0,29069,1542,3137,2000,2774,1523,6071.428571,-0.400000,-4.000000,1601.382500,196.092525,
7953,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15186,4,30425,3037,6093,-149,-78,-41,-19,0,29069,1542,3137,2000,3245,1508,7868.852459,-5.500000,-9.500000,1599.097000,266.093193,
7954,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15409,-37,30861,3089,6185,-115,-73,-20,2,0,29069,1542,3137,2000,2992,1528,5165.016502,2.900000,-3.500000,1617.481000,231.767805,
7955,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15301,4,30904,3056,6157,-16,-39,-65,-83,0,29069,1542,3137,2000,1587,1468,-18237.885463,-34.400000,-22.500000,1539.556500,14.014165,
7956,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15446,10,31285,3103,6144,-1189,-678,-340,-74,0,29069,1542,3137,2000,9643,1509,6988.867771,-25.500000,31.000000,1892.728500,1235.208778,
7957,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15516,-17,31202,3125,6156,-2355,-1368,-589,-48,0,29069,1542,3137,2000,16383,1492,6103.896104,4.800000,47.000000,2378.951500,2595.377831,
7958,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15404,-36,30850,3072,6173,-3448,-2195,-1213,-512,0,29069,1542,3137,2000,15742,1497,9210.078311,-13.000000,-14.500000,2413.862500,2617.824762,
7959,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15348,-14,30834,3081,6125,-1562,-893,-375,-66,0,29069,1542,3137,2000,10420,1502,6308.429884,-2.400000,18.500000,2021.455500,1530.453064,
7960,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15334,-24,30723,3070,6138,5,12,9,6,0,46486,3842,3137,2000,1873,1526,+Inf,-2.300000,1.000000,1559.239500,63.355695,
7961,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15191,-35,30427,3041,6093,15,15,23,20,0,46486,3842,3137,2000,1787,1508,-56231.884058,-1.700000,-5.500000,1533.886000,38.539292,
7962,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15412,-7,30869,3088,6185,-6,-1,-3,-1,0,46486,3842,3137,2000,1812,1533,10769.230769,1.100000,-4.500000,1561.872500,43.882391,
7963,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15297,10,30693,3078,6157,80,70,83,80,0,46486,3842,3137,2000,1599,1482,-404615.384615,8.700000,-0.500000,1536.677500,13.906779,
7964,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15314,-34,30672,3065,6144,-13,5,14,11,0,46486,3842,3137,2000,1742,1524,-6831.275720,-2.200000,-7.000000,1542.855000,28.600681,
7965,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15344,3,30727,3062,6156,7,3,1,2,0,46486,3842,3137,2000,1672,1525,9411.764706,-10.700000,-16.000000,1545.652000,19.013019,
7966,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15416,-46,30866,3088,6173,22,7,5,6,0,46486,3842,3137,2000,1579,1530,10000.000000,1.400000,1.500000,1544.406500,5.698970,
7967,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15266,-17,30590,3050,6125,-78,-42,-19,4,0,46486,3842,3137,2000,1784,1520,5030.978934,-9.000000,-12.500000,1549.820500,44.534260,
7968,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15320,-7,30680,3070,6138,-21,-21,-14,-12,0,48437,4295,3137,2000,3001,1520,30000.000000,2.000000,1.000000,1610.203000,232.210492,
7969,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15197,0,30423,3039,6093,-124,-78,-48,-39,0,48437,4295,3137,2000,2711,1510,13567.251462,-3.300000,-7.500000,1585.226000,193.373020,
7970,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15404,-3,30884,3082,6185,-140,-91,-67,-40,0,48437,4295,3137,2000,2830,1530,14053.497942,-6.400000,-10.500000,1617.918000,212.105076,
7971,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15256,-44,30845,3047,6157,8,19,1,4,0,48437,4295,3137,2000,1582,1468,14444.444444,-37.500000,-31.500000,1536.504000,13.867299,
7972,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15321,0,30720,3072,6144,-201,-144,-102,-55,0,48437,4295,3137,2000,2038,1524,14097.222222,0.000000,0.000000,1564.010500,74.165689,
7973,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15404,12,30930,3089,6155,-83,-50,-33,-13,0,48437,4295,3137,2000,2160,1522,9809.104258,-4.000000,11.500000,1568.734000,100.165689,
7974,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15404,-9,30867,3093,6173,-52,-39,-32,-23,0,48437,4295,3137,2000,2239,1531,22553.191489,6.300000,6.500000,1579.624000,110.474176,
7975,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15271,-3,30610,3057,6125,-156,-110,-77,-38,0,48437,4295,3137,2000,2489,1519,13074.935401,-4.000000,-5.500000,1577.573500,146.291359,
7976,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15331,-2,30661,3064,6144,-25,-24,-15,-11,0,56999,16640,3137,2000,2199,1523,21176.470588,-2.100000,-8.000000,1570.493500,115.929138,
7977,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15219,-25,30479,3052,6085,22,24,16,14,0,56999,16640,3137,2000,2045,1511,36250.000000,4.100000,9.500000,1539.580000,68.797083,
7978,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15402,-43,30869,3085,6183,6,10,3,3,0,56999,16640,3137,2000,1970,1532,19583.333333,-1.900000,-6.500000,1563.375000,57.626325,
7979,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15245,-53,30816,3067,6149,-116,-130,-118,-111,0,56999,16640,3137,2000,1591,1485,289876.543210,-14.600000,-7.500000,1537.556500,13.908516,
7980,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15304,-7,30629,3063,6150,-237,-196,-157,-124,0,56999,16640,3137,2000,2258,1522,28148.148148,0.100000,-12.000000,1576.447000,122.645995,
7981,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15359,-19,30730,3070,6152,-58,-37,-12,-3,0,56999,16640,3137,2000,2340,1524,6315.789474,-3.000000,-6.000000,1578.199000,135.156122,
7982,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15409,2,30850,3080,6178,-40,-32,-15,-13,0,56999,16640,3137,2000,2227,1531,13673.469388,-5.000000,-9.000000,1583.615000,120.069321,
7983,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15277,-14,30638,3059,6124,-68,-40,-12,-6,0,56999,16640,3137,2000,2252,1520,6479.750779,-4.800000,-3.000000,1570.886500,117.456399,
7984,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15303,-22,30633,3067,6144,-97,-56,-27,-15,0,29559,20615,3137,2000,2692,1522,8484.848485,3.700000,-5.000000,1595.313000,182.282459,
